page-link,marque,price,adresse,image-link,devise
https://www.dakarvente.com/annonce-1013-samsung-galaxy-s9-64gb.html,"Samsung Galaxy S9 !



Ce smartphone est le modèle le plus avancé de la gamme des Samsung Galaxy ! Et la plus grande amélioration de ce téléphone réside dans son appareil photo. Avec lui vous pourrez révolutionner votre façon d'utiliser votre objectif. De nouvelles fonctionnalités sont disponibles grâce à de nombreuses innovations en lien avec la réalité virtuelle. Épuré et élégant, le S9 est aussi performant grâce à des composants de très haute qualité. En bref, un smartphone ultra moderne qui ne vous décevra pas.

	

Un design sublime !

Aussi lisse qu'incroyable. L’écran et son contour se confondent pour offrir un design épuré. Les capteurs en haut de l'écran ont été masqués afin de magnifier l'écran Infinity. Aussi lisse qu'incroyable. L’écran et les contours se confondent pour offrir un design épuré. Pour finir, l’appareil photo est totalement intégré pour offrir une surface lisse et le capteur d’empreinte digitale est placé de manière ergonomique pour vous permettre de déverrouiller votre smartphone d’un seul geste.

Performance au rendez-vous !

Ce smartphone ne vous décevra pas, du son à l'écran en passant par la sécurité tout y est ! Extrêmement fluide et rapide, vous pourrez naviguer sur internet, écouter de la musique et jouer à vos jeux préférés sans aucune latence. Écoutez votre musique ou vos vidéos grâce à la technologie Dolby Atmos avec un rendu cinéma. 

Appareil photo innovant !

Le Samsung Galaxy S9 est doté d'un appareil photo d'une grande qualité ! Avec lui vous pouvez photographier vos plus beaux clichés même dans la pénombre. Il est le premier smartphone avec un objectif proposant deux valeurs d'ouverture et s'adaptant automatiquement à la luminosité ambiante. Il vous permet aussi de bénéficier d'un ralenti ultra performant de 960 images par seconde. Il faut le voir pour le croire, les séquences sont extraordinaires !

La réalité virtuelle pour votre emoji !

Avec les Galaxy S9 et S9+, vous pouvez créer un emoji personnalisé de votre visage en 3D. Animez-le, exprimez vos émotions en photo, vidéo ou GIF et partagez-les. De plus, vous pouvez modifier de la coupe de cheveux jusqu’aux vêtements. Ainsi, vous pouvez personnaliser votre emoji selon vos envies et votre look. Pour finir, vous pouvez vous enregistrer et partager votre vidéo sur les réseaux sociaux !

Une sécurité ultra pointue !

Accédez à votre téléphone facilement grâce à une technologie associant la reconnaissance faciale et la reconnaissance d'iris. Les deux procédés se complètent pour vous offrir un déverrouillage toujours rapide, même quand il fait sombre. Déverrouillez d'un regard, via un mot de passe, un schéma ou en utilisant un code PIN. Vous disposez de toute une palette d'options pour sécuriser votre téléphone selon vos besoins.",430000.0,Plateau,media/annonces/pics/84edbd31160964f69d551e0cde0dbaed.jpg,FCFA
https://www.dakarvente.com/annonce-1015-samsung-galaxy-s7-plus.html,"le DualPixel qui vous permettra de prendre des clichés magnifiques même en cas de faible luminosité grâce à sa profondeur de champ de f/1,7.



 

Encore plus de stockage



Samsung revient à ses premiers amours et intègre, en plus de ses 32 Go de mémoire interne et de ses 4 Go de mémoire vive, un port micro-SD qui vous permettra d’étendre sa capacité jusqu’à 200 Go supplémentaires.



 



 



 

samsung s7

Charge à induction



Samsung a doté le S7 d’une batterie conséquente de 3000 mAh, qui votre permettra d’utiliser votre Smartphone toute la journée sans avoir à vous soucier de son autonomie. Samsung a également doté le galaxy S7 d'un nouvelle fonctionnalité de recharge rapide à",200000.0,Plateau,media/annonces/pics/9689871526ee8eb94211ffa0140cd155.jpg,FCFA
https://www.dakarvente.com/annonce-1017-samsung-galaxy-s8.html,"Samsung Galaxy S8 !



La 8e génération de Samsung Galaxy est sortie ! Le nouveau smartphone de la firme coréenne présente une révolution en terme d'affichage et d'écran, mais aussi dans ses performances. Véritable OVNI, il vous fera vivre une expérience encore jamais vue auparavant. Tout un monde s'offre à vous et c'est ça la différence !

	Samsung galaxy S8+

Samsung galaxy S8 	

Un écran extraordinaire !



Le Samsung Galaxy S8 n'est pas un smartphone comme les autres ! Il est équipé d'un écran Infinity SAMOLED, ce qui redéfinit complètement le design et la forme du téléphone. Toute la face de votre smartphone est recouverte par l'écran 5.8""  vous offrant une vision aussi claire et nette que possible. Outre l'élégance qu'elles affichent, ses finitions en verre et en métal vous procurent une prise en main optimale. La résolution est fixée par défaut en Full HD+, mais elle peut être changée en WQHD+ dans les paramètres. Deux résolutions, deux possibilités d'affichages pour une expérience multimédia à la carte !

Une puissance incomparable !



Le Samsung Galaxy S8 n'est pas seulement beau, il est aussi extrêmement performant ! Il est équipé d'un processeur Exynos 8895 Octo-Core cadencé à 2.3 GHz et de 4 Go de RAM, le must de la rapidité et de la fluidité. Vous pourrez basculer entre vos applications avec une facilité déconcertante. Et même si vous possédez des jeux gourmands en termes de consommation d'énergie et de graphismes, le Samsung Galaxy S8 remplira parfaitement son rôle pour vous permettre de profiter au maximum de votre smartphone.

	Puissance S8

samsung galaxy photo 	

Un appareil photo aussi performant de jour comme de nuit !



Le Samsung Galaxy S8 Plus possède un appareil photo frontal et arrière de grande qualité pour des photos sublimes en toutes circonstances ! En effet, à l'avant 8 mégapixels vous permettront de réaliser des portraits clairs et nets. À l'arrière, son ouverture f/1,7, ses grands pixels de 1.4µm et son capteur de 12 mégapixels vous ouvriront les portes d'un monde nouveau, même en conditions d'obscurité. La technologie Dual Pixel vous offre quant à elle une mise au point instantanée, pour capturer toujours LE bon moment !

Mobilité et sécurité sont aussi au rendez-vous !



La marque Samsung a appuyé ses nouveautés sur la sécurité et la mobilité de sa gamme de S8 ! En plus du code, de la reconnaissance faciale, du modèle, du lecteur d'empreinte digitale, du mot de passe et du code pin, la reconnaissance d'iris fait son apparition. Rien de plus fiable que les yeux comme moyen d'authentification. Pour la batterie, elle est munie d'une impressionnante puissance de 3500 mAh. L'utilisation est considérablement augmentée. Sa certification IP68 le protège contre la poussière, les rayures et l'eau, le rendant ainsi ultra robuste et tout-terrain.

	Samsung galaxy s8 securité

Android Nougat 	

Un système d'exploitation novateur !



Androïd Nougat est le système d'exploitation qui anime le Samsung Galaxy S8 ! Il vous fait profiter par exemple d'un affichage nouveau avec la possibilité de basculer sur le mode multifenêtre ou d'une application à l'autre. La sécurité est optimisée grâce à des outils de déverrouillage comme le Direct Boot. Vos possibilités de réglages et de notifications sont aussi en constante évolution.",320000.0,Plateau,media/annonces/pics/5ecfd5b78f5cf12c772430c3ec57dba0.jpg,FCFA
https://www.dakarvente.com/annonce-1018-samsung-galaxy-s8-plus.html,"Samsung Galaxy S8 !



La 8e génération de Samsung Galaxy est sortie ! Le nouveau smartphone de la firme coréenne présente une révolution en terme d'affichage et d'écran, mais aussi dans ses performances. Véritable OVNI, il vous fera vivre une expérience encore jamais vue auparavant. Tout un monde s'offre à vous et c'est ça la différence !

	Samsung galaxy S8+

Samsung galaxy S8 	

Un écran extraordinaire !



Le Samsung Galaxy S8 n'est pas un smartphone comme les autres ! Il est équipé d'un écran Infinity SAMOLED, ce qui redéfinit complètement le design et la forme du téléphone. Toute la face de votre smartphone est recouverte par l'écran 5.8""  vous offrant une vision aussi claire et nette que possible. Outre l'élégance qu'elles affichent, ses finitions en verre et en métal vous procurent une prise en main optimale. La résolution est fixée par défaut en Full HD+, mais elle peut être changée en WQHD+ dans les paramètres. Deux résolutions, deux possibilités d'affichages pour une expérience multimédia à la carte !

Une puissance incomparable !



Le Samsung Galaxy S8 n'est pas seulement beau, il est aussi extrêmement performant ! Il est équipé d'un processeur Exynos 8895 Octo-Core cadencé à 2.3 GHz et de 4 Go de RAM, le must de la rapidité et de la fluidité. Vous pourrez basculer entre vos applications avec une facilité déconcertante. Et même si vous possédez des jeux gourmands en termes de consommation d'énergie et de graphismes, le Samsung Galaxy S8 remplira parfaitement son rôle pour vous permettre de profiter au maximum de votre smartphone.

	Puissance S8

samsung galaxy photo 	

Un appareil photo aussi performant de jour comme de nuit !



Le Samsung Galaxy S8 Plus possède un appareil photo frontal et arrière de grande qualité pour des photos sublimes en toutes circonstances ! En effet, à l'avant 8 mégapixels vous permettront de réaliser des portraits clairs et nets. À l'arrière, son ouverture f/1,7, ses grands pixels de 1.4µm et son capteur de 12 mégapixels vous ouvriront les portes d'un monde nouveau, même en conditions d'obscurité. La technologie Dual Pixel vous offre quant à elle une mise au point instantanée, pour capturer toujours LE bon moment !

Mobilité et sécurité sont aussi au rendez-vous !



La marque Samsung a appuyé ses nouveautés sur la sécurité et la mobilité de sa gamme de S8 ! En plus du code, de la reconnaissance faciale, du modèle, du lecteur d'empreinte digitale, du mot de passe et du code pin, la reconnaissance d'iris fait son apparition. Rien de plus fiable que les yeux comme moyen d'authentification. Pour la batterie, elle est munie d'une impressionnante puissance de 3500 mAh. L'utilisation est considérablement augmentée. Sa certification IP68 le protège contre la poussière, les rayures et l'eau, le rendant ainsi ultra robuste et tout-terrain.

	Samsung galaxy s8 securité

Android Nougat 	

Un système d'exploitation novateur !



Androïd Nougat est le système d'exploitation qui anime le Samsung Galaxy S8 ! Il vous fait profiter par exemple d'un affichage nouveau avec la possibilité de basculer sur le mode multifenêtre ou d'une application à l'autre. La sécurité est optimisée grâce à des outils de déverrouillage comme le Direct Boot. Vos possibilités de réglages et de notifications sont aussi en constante évolution.",350000.0,Plateau,media/annonces/pics/4ded14c021475c5134be55ae087bd3c5.jpg,FCFA
https://www.dakarvente.com/annonce-944-iphone-7-plus.html,INCONNU!,375000.0,Plateau,media/annonces/pics/70f8360ea76278f41dce1282b4a4d851.jpg,FCFA
https://www.dakarvente.com/annonce-1020-samsung-galaxy-s6-plus.html,son interface épurée et intuitive vous permet de profiter de performances inégalées.,160000.0,Plateau,media/annonces/pics/9ed21e00492119a13bdb097b67bf331d.jpg,FCFA
https://www.dakarvente.com/annonce-1027-itel-5600.html,"Super batterie longue durée 2500mAh capacité de la batterie assure que la puissance peut durer un temps considérable pour qu'il n'y ait pas besoin pour les utilisateurs de charger constamment.



Radio FM sans fil, musique sans bouchons d'oreille.



Dual SIM, double veille Deux cartes SIM dans un seul téléphone portable fournit la flexibilité que les utilisateurs ont besoin sur la route.",7000.0,Plateau,media/annonces/pics/8a0fdee7e569533078096dcb4f238d75.jpg,FCFA
https://www.dakarvente.com/annonce-1040-galaxy-j1.html,"Design 	Classique (full tactile)

Dimensions 	129 x 68,2 x 8,9 mm

Poids 	122 grammes

Autonomie 	240h en veille

10h00 en communication

Niveau d'exposition (DAS) 	0,57 W/Kg

Système d'exploitation (OS) 	Android 4.4 KitKat

Processeur 	Spreadtrum - 1.2 GHz",45000.0,Plateau,media/annonces/pics/e8ca934128059a1c55dfdf995f168834.jpg,FCFA
https://www.dakarvente.com/annonce-749-samsung-galaxy-j3-pro.html,INCONNU!,89900.0,Plateau,media/annonces/pics/154750601245e639464bb2578a320351.jpg,FCFA
https://www.dakarvente.com/annonce-1022-samsung-galaxy-note-8.html,"Le Samsung Galaxy Note 8 est une merveille de technologie ! Tout a été pensé pour offrir une utilisation des plus intuitives. Résistant à l'eau et à la poussière grâce à sa certification IP68,vous pourrez l'utiliser dans n'importe quelle situation. Son large écran et son stylet vous permettront de découvrir un nouveau monde où vous pourrez laisser parler votre imagination. L’infini au bout de vos doigts.

	Note 8

	

Un écran spectaculaire !

Profitez du plus grand écran1 aux bords incurvés au monde avec le Galaxy Note8. Son écran Infinity de 6,3 pouces vous offre une surface au confort inédit pour profiter de vos meilleurs contenus et utiliser votre S Pen. Le tout dans des dimensions similaires à celles des smartphones grands écrans traditionnels. le Galaxy Note8 vous rapproche d'une vraie expérience cinéma. En mode paysage, l'immersion est telle que vous vous sentirez au cœur de l'image. Préparez-vous à être émerveillé ! 

Incurvé pour une prise en main facilitée !

Le Galaxy Note8 a été conçu pour intégrer un écran de 6,3 pouces dans le design le plus confortable et innovant du moment. Appréciez une prise en main parfaite grâce aux bords incurvés et à son écrin de verre et de métal. Les touches physiques que vous connaissiez sont subtilement intégrées à l'écran et fonctionnent de manière tactile. 	

	

Un appareil photo professionnel !

Saisissez l’instant avec le nouveau double objectif photo du Galaxy Note8. Les deux objectifs sont stabilisés optiquement pour vous garantir des images nettes quelles que soient les conditions. Et le téléobjectif vous permet d'obtenir des zooms de grande qualité. Grâce à la fonction double capture, photographiez ce qui se passe hors du cadre ! Ne vous contentez plus d'une simple photo, voyez les choses en grand.

Une rapidité extrême !



Le Galaxy Note 8 est doté de puissants composants ! Avec lui tout ira plus vite, son processeur 10 nm et ses 6 Go de RAM vous permettront de jouer, naviguer et basculer entre vos applications sans aucune latence. De plus, le Galaxy Note 8 est équipé de l'API Vulkan, votre expérience de jeu sera comparable à celle de votre console. 

	

	

Le ""S Pen"" plus qu'un simple stylet !

Grâce au S Pen un monde nouveau s'offre à vous ! En effet, vous pourrez créer des Gifs, messages animés ou prendre des notes avec une simplicité des plus déconcertante. De la prise de note au dessin, Samsung Notes vous fournit les outils pour faire tout ce dont vous rêvez. Vous l'avez bien compris , le S Pen possède une pointe si fine et précise qu'écrire ou dessiner n'aura jamais semblé si naturel.",450000.0,Plateau,media/annonces/pics/b520dd89a11a1c48e7665ef39d6dfe75.jpg,FCFA
https://www.dakarvente.com/annonce-1019-samsung-galaxy-s6.html,son interface épurée et intuitive vous permet de profiter de performances inégalées.,120000.0,Plateau,media/annonces/pics/bfa49a1537cb531549073e70ae36fd43.jpg,FCFA
https://www.dakarvente.com/annonce-1014-samsung-galaxy-s9-plus-64gb.html,"Samsung Galaxy S9 !



Ce smartphone est le modèle le plus avancé de la gamme des Samsung Galaxy ! Et la plus grande amélioration de ce téléphone réside dans son appareil photo. Avec lui vous pourrez révolutionner votre façon d'utiliser votre objectif. De nouvelles fonctionnalités sont disponibles grâce à de nombreuses innovations en lien avec la réalité virtuelle. Épuré et élégant, le S9 est aussi performant grâce à des composants de très haute qualité. En bref, un smartphone ultra moderne qui ne vous décevra pas.

	

Un design sublime !

Aussi lisse qu'incroyable. L’écran et son contour se confondent pour offrir un design épuré. Les capteurs en haut de l'écran ont été masqués afin de magnifier l'écran Infinity. Aussi lisse qu'incroyable. L’écran et les contours se confondent pour offrir un design épuré. Pour finir, l’appareil photo est totalement intégré pour offrir une surface lisse et le capteur d’empreinte digitale est placé de manière ergonomique pour vous permettre de déverrouiller votre smartphone d’un seul geste.

Performance au rendez-vous !

Ce smartphone ne vous décevra pas, du son à l'écran en passant par la sécurité tout y est ! Extrêmement fluide et rapide, vous pourrez naviguer sur internet, écouter de la musique et jouer à vos jeux préférés sans aucune latence. Écoutez votre musique ou vos vidéos grâce à la technologie Dolby Atmos avec un rendu cinéma. 

Appareil photo innovant !

Le Samsung Galaxy S9 est doté d'un appareil photo d'une grande qualité ! Avec lui vous pouvez photographier vos plus beaux clichés même dans la pénombre. Il est le premier smartphone avec un objectif proposant deux valeurs d'ouverture et s'adaptant automatiquement à la luminosité ambiante. Il vous permet aussi de bénéficier d'un ralenti ultra performant de 960 images par seconde. Il faut le voir pour le croire, les séquences sont extraordinaires !

La réalité virtuelle pour votre emoji !

Avec les Galaxy S9 et S9+, vous pouvez créer un emoji personnalisé de votre visage en 3D. Animez-le, exprimez vos émotions en photo, vidéo ou GIF et partagez-les. De plus, vous pouvez modifier de la coupe de cheveux jusqu’aux vêtements. Ainsi, vous pouvez personnaliser votre emoji selon vos envies et votre look. Pour finir, vous pouvez vous enregistrer et partager votre vidéo sur les réseaux sociaux !

Une sécurité ultra pointue !

Accédez à votre téléphone facilement grâce à une technologie associant la reconnaissance faciale et la reconnaissance d'iris. Les deux procédés se complètent pour vous offrir un déverrouillage toujours rapide, même quand il fait sombre. Déverrouillez d'un regard, via un mot de passe, un schéma ou en utilisant un code PIN. Vous disposez de toute une palette d'options pour sécuriser votre téléphone selon vos besoins.",480000.0,Plateau,media/annonces/pics/2521e25c9803a0297c2c508eb0082d65.jpg,FCFA
https://www.dakarvente.com/annonce-607-alcatel-3v.html,INCONNU!,100000.0,Plateau,media/annonces/pics/61c837022f08355e7fd31ad4850c6d8a.jpg,FCFA
https://www.dakarvente.com/annonce-141-hp-15.html,INCONNU!,134900.0,Plateau,media/annonces/pics/fc8d5762a6e182d0c1c89672b9ad3427.jpg,FCFA
https://www.dakarvente.com/annonce-960-samsung-galaxy-s9.html,INCONNU!,375000.0,Plateau,media/annonces/pics/6e059bf7b4add9557769c015ece1adf4.jpeg,FCFA
https://www.dakarvente.com/annonce-959-samsung-galaxy-s9.html,INCONNU!,350000.0,Plateau,media/annonces/pics/f3ab79701549113c8da48412c9167d20.jpg,FCFA
https://www.dakarvente.com/annonce-905-iphone-6s-16gb.html,773269493,140000.0,Plateau,media/annonces/pics/d2cdb4d1723c6d0c98c3f9327e8200a6.jpg,FCFA
https://www.dakarvente.com/annonce-1148-iphone-8-plus.html,INCONNU!,440000.0,Plateau,media/annonces/pics/331983ddf8650daea791efde6a1373eb.jpg,FCFA
https://www.dakarvente.com/annonce-1160-tecno-spark-2-16go-prix-cadeau.html,16 Go.,63000.0,Plateau,media/annonces/pics/b11ecf1c934bb2df2408a01629c8e0b1.jpg,FCFA
https://www.dakarvente.com/annonce-1161-promo-tecno-k7-n-hsitez-pas.html,1 Go.,62500.0,Plateau,media/annonces/pics/bb85c1507ec7cfa087252137b55ae31c.jpg,FCFA
https://www.dakarvente.com/annonce-1162-tecno-pouvoir-1-moins-cher.html,5000 mAh.,57000.0,Plateau,media/annonces/pics/f3307ef1b3c78fd5bbc6236fc20ea87d.jpg,FCFA
https://www.dakarvente.com/annonce-1163-vente-tecno-pouvoir-2.html,6 pouces.,76000.0,Plateau,media/annonces/pics/545d6f2db78419c818fbc382945a17b2.jpg,FCFA
https://www.dakarvente.com/annonce-1164-tecno-camon-x-pro-moins-cher.html,3750 mAh.,134500.0,Plateau,media/annonces/pics/b5f768bdc6cdd99d8558649d34c8c206.jpg,FCFA
https://www.dakarvente.com/annonce-1165-smartphone-de-marque-infinix-hot-6.html,6 pouces.,64000.0,Plateau,media/annonces/pics/fa40c29160341deaf337c36c9f54995a.jpg,FCFA
https://www.dakarvente.com/annonce-1166-smartphone-de-marque-infinix-hot-6-pro-disponible-chez-nous.html,13 Mpx.,78000.0,Plateau,media/annonces/pics/3d5ebb6bbd0b7c3a871f909f3ed67e03.jpg,FCFA
https://www.dakarvente.com/annonce-1167-ventesamsung-galaxy-j4-prix-cadeau.html,3000 mAh.,90000.0,Plateau,media/annonces/pics/22979c546a1bb5ec6d2d39cac503287a.jpg,FCFA
https://www.dakarvente.com/annonce-1169-galaxie-grand-prime-plus.html,HD,57000.0,Plateau,media/annonces/pics/cec0eb5c1e39448f930a4eb5d4e45441.jpg,FCFA
https://www.dakarvente.com/annonce-1178-iphone-6s-plus.html,INCONNU!,235000.0,Plateau,media/annonces/pics/06cf6e2b21ff3d7726425a24d86e7c60.jpg,FCFA
https://www.dakarvente.com/annonce-1070-iphone-8plus-64-giga.html,776204906,330000.0,Plateau,media/annonces/pics/1e8c32605a891d6ce9f88823b6aeb0c9.jpeg,FCFA
https://www.dakarvente.com/annonce-1046-samsung-galaxy-a7-2017.html,3 Go,180000.0,Plateau,media/annonces/pics/5835919ccfa38cfedd4d7028e0a2eaa8.jpg,FCFA
https://www.dakarvente.com/annonce-1045-samsung-galaxy-a6-plus-2018.html,720x1480 Pixels,120000.0,Plateau,media/annonces/pics/8d702780164fb43664f0dfb04c6dd065.jpg,FCFA
https://www.dakarvente.com/annonce-1041-samsung-galaxy-j2.html,Galaxy J2 - Dual Sim - 4.7 Pouces - 5 Mégapixels - Android 5.1 - ROM 8 Go - RAM 1 Go,50000.0,Plateau,media/annonces/pics/50f3d587069ca78bb6685c570b3d466b.jpg,FCFA
https://www.dakarvente.com/annonce-1031-tecno-spark-k7.html,16GB,57000.0,Plateau,media/annonces/pics/bf494384b68ab7848c5ef91121a63066.jpg,FCFA
https://www.dakarvente.com/annonce-1033-tecno-camon-x-air.html,3200mAh Lithium Polymère,75000.0,Plateau,media/annonces/pics/108aa21048b54eeb395cb6e8e4e0372f.jpg,FCFA
https://www.dakarvente.com/annonce-1030-itel-1408.html,Android 5.1,25000.0,Plateau,media/annonces/pics/3328cff0cb19e85e4205030575b591a6.jpg,FCFA
https://www.dakarvente.com/annonce-1029-itel-1508.html,"Itel It1508 est livré avec un écran IPS tactile LCD de 5 pouces, une résolution de 854 x 480 pixels et une densité de pixels de 196PPI. Il a une dimension de 143 x 73,2 x 9,3 mm. Il dispose de la technologie G + F, TN et possède un écran capacitif avec une fonction multi-touch. 

Ce smartphone est équipé d'un processeur Spreadtrum SC7731C quad-core à 1,2 GHz, de 512 Mo de RAM, de graphiques Mali-400 et du système d'exploitation Android 5.1 Lollipop. Il possède un capteur de gravité et un accéléromètre. 

L'itel It1508 est construit avec une caméra arrière 5MP avec flash LED, zoom numérique et résolution de 2592 x 1944 pixels. Il dispose d'un stockage interne de 8 Go pouvant être étendu jusqu'à 32 Go avec une carte micro SD. Les utilisateurs peuvent utiliser 4.16 Go de stockage.",30000.0,Plateau,media/annonces/pics/2c1531fe64e9499e1e986856392037c7.jpg,FCFA
https://www.dakarvente.com/annonce-1168-smartphone-de-marque-samsung-galaxy-j6-en-vente.html,3000 mAh.,115000.0,Plateau,media/annonces/pics/92e3aee4269c028f6e29ba6cecdee976.jpg,FCFA
https://www.dakarvente.com/annonce-1044-samsung-galaxy-j7-pro-2017.html,"Système d'exploitation (OS) Android OS, v7.0 (Nougat)

Processeur 1 (CPU) 2300 MHz, Quad-core, Cortex-A53

Processeur 2 (CPU) 1700 MHz, Quad-core, Cortex-A53

Processeur graphique (GPU) Mali-T880MP2

Carte mémoire microSD, up to 256 GB

Mémoire interne 32 GB, 3 GB RAM

Caractéristiques

Date de sortie 0

Réseaux

GSM / HSPA / LTE

2G bands

GSM 850 / 900 / 1800 / 1900 - SIM 1 & SIM 23G bands

HSDPA 850 / 900 / 1900 / 2100

4G bands

LTE

Batterie 0 mAh, Non-removable Li-Ion

Autonomie

Dimension (HxLxP, mm) Х Х

Poids (gr.) 0 gr.

Carte SIM Dual SIM (Nano-SIM, dual stand-by)

Forme standart

Clavier no

Communication et de connectivité

Wi-Fi Wi-Fi 802.11 b/g/n, Wi-Fi Direct, hotspot

GPS Yes, with A-GPS, GLONASS/ BDS (region dependent)

NFC

USB microUSB v2.0, USB On-The-Go

Bluetooth v4.1, A2DP, LE

GPRS Yes

Musique et Audio

Radio To be confirmed

Jack radio Yes

Autres caractéristiques

- MP4/H.265 player

- MP3/WAV/eAAC+/FLAC player

- Photo/video editor

- Document viewer

- Geo-tagging, touch focus, face detection, panorama, HDR

- Fingerprint (front-mounted), accelerometer, gyro, proximity, compass

Écran

Technologie de l'écran

Touchscreen Capacitive touchscreen

Nombre de couleurs 16M

Taille d'écran 5.7"" inc

Résolution 1080 x 1920

Densité des pixels (PPI) 386

Autres caractéristiques Multitouch

Yes

Protection

To be confirmed

Appareil photo et caméra

Appareil photo principale 13 MP, f/1.9

Appareil photo résolution

Flash LED flash

Vidéo 1080p@30fps

Appareil photo frontal 13 MP, f/1.9",135000.0,Plateau,media/annonces/pics/550351fb584f00aacc0436a21d575c5d.jpeg,FCFA
https://www.dakarvente.com/annonce-1043-samsung-galaxy-j6-2018.html,"Design 	Classique (full tactile)

Dimensions 	149,3 x 70,2 x 8,2 mm

Poids 	154 grammes

Autonomie 	Non communiqué

Niveau d'exposition (DAS) 	0,809 W/Kg

Système d'exploitation (OS) 	Android 8.0 Oreo

Processeur 	Samsung Exynos 7870 Octa - 1.6 GHz",120000.0,Plateau,media/annonces/pics/58f33cb3d03eb85ac394216aa21eb030.jpg,FCFA
https://www.dakarvente.com/annonce-1039-tecno-spark.html,Extensible Jusqu’à 32Go,65000.0,Plateau,media/annonces/pics/9a35b39260a710ac337f256dad7ce4b7.png,FCFA
https://www.dakarvente.com/annonce-1038-tecno-pop-1.html,"POP1 Pro -Model F3 - Ecran 5.5"" - ROM 16 Go - Ram 1Go - Battery 2400mAh -Systeme Android 7.0 - primary 13MP - front 5MP avec flash - Dual Sim",40000.0,Plateau,media/annonces/pics/a3d775de587301fcd015c17fcd6c0d39.jpg,FCFA
https://www.dakarvente.com/annonce-1036-tecno-phantom-8.html,Android 7.0 Nougat with HiOS 3.0,180000.0,Plateau,media/annonces/pics/8090dfefcd95b8306f0e5a59fdbe802d.jpg,FCFA
https://www.dakarvente.com/annonce-1035-tecno-phantom-6-plus.html,"160.35 x 73.46 x 7.7 

Capteur Ambiant, proximité, accéléromètre, Boussole, lecteur d’empreinte

Connectivité GPS, WiFi, Bluetooth, OTG, Scanner d’empreinte

 Réseau GSM / WCDMA / LTE

Couleur Champagne Or

Vidéo Enregistrement 4K",140000.0,Plateau,media/annonces/pics/6e679f0846b8397e084b1a128ae0eccf.jpg,FCFA
https://www.dakarvente.com/annonce-1034-tecno-k9.html,Extensible Jusqu’à 32Go,70000.0,Plateau,media/annonces/pics/56bdc58ba408b0f2b481f92e0f019217.jpg,FCFA
https://www.dakarvente.com/annonce-1032-tecno-camon-x.html,"Octa-core 2.0 GHz, chipset Mediatek",95000.0,Plateau,media/annonces/pics/dbec582ce4dad4a5da368c30b5480bd9.jpg,FCFA
https://www.dakarvente.com/annonce-1245-samsung-galaxy-s7-edge.html,INCONNU!,190000.0,Plateau,media/annonces/pics/b7c2671a79f16c46c15495b302b5fbff.jpg,FCFA
https://www.dakarvente.com/annonce-1275-samsung-galaxy-s6-original.html,je vend des samsung galaxy s6 original 32 GB prend un puce photo trés claire 16 MP TOUT NEUF VENDU AVEC ECOUTEUR ET CHARGEUR,90000.0,Plateau,media/annonces/pics/4b8cb782ac100f18ac42b64184d5c192.jpg,FCFA
https://www.dakarvente.com/annonce-1218-samsung-galaxy-s9.html,INCONNU!,270000.0,Plateau,media/annonces/pics/c6630a4a8e81bd1983a1f7cb6166b4a5.jpg,FCFA
https://www.dakarvente.com/annonce-1220-samsung-s9.html,INCONNU!,310000.0,Plateau,media/annonces/pics/39e687c8a452231112a598094851115d.jpg,FCFA
https://www.dakarvente.com/annonce-1323-samsung-galaxy-j1ace.html,INCONNU!,35000.0,Plateau,media/annonces/pics/6cad15b29489ddcc24e437fcf68f1817.jpeg,FCFA
https://www.dakarvente.com/annonce-1327-invens-r7.html,INCONNU!,29900.0,Plateau,media/annonces/pics/6143225ff0c273dbf25cc4738c95cb3f.jpg,FCFA
https://www.dakarvente.com/annonce-1321-iphone-x.html,INCONNU!,460000.0,Plateau,media/annonces/pics/e2ac3b9161409287d7526fee6c7559fe.jpg,FCFA
https://www.dakarvente.com/annonce-1318-iphone-xs.html,INCONNU!,590000.0,Plateau,media/annonces/pics/dc087741868b58e2b7156a67af5bf58d.jpg,FCFA
https://www.dakarvente.com/annonce-1322-iphone-xs-max.html,INCONNU!,670000.0,Plateau,media/annonces/pics/c780c0e33220a0fcbaae0903799e3177.jpg,FCFA
https://www.dakarvente.com/annonce-1319-iphone-7.html,INCONNU!,200000.0,Plateau,media/annonces/pics/d7007f108c6fb91c8f32e3237af384da.png,FCFA
https://www.dakarvente.com/annonce-1300-samsung-galaxy-s8.html,INCONNU!,200000.0,Plateau,media/annonces/pics/618c7a9c3116415aaab0a2faf2e0679b.jpg,FCFA
https://www.dakarvente.com/annonce-1387-vente-de-tlphone-portable.html,"Nous vendons des téléphones de marque iPhone et Samsung tout neufs.. pour plus dinfo appelez nous au 77 929 49 39.. 

Prix inbox",1.0,Plateau,media/annonces/pics/eb2ddd33245107b4c503aee42f34a984.jpg,FCFA
https://www.dakarvente.com/annonce-1320-iphone-xr.html,INCONNU!,575000.0,Plateau,media/annonces/pics/92e8a828fb2c1a7d492f56d581613da5.jpg,FCFA
